step,stock0,stock1,stock2,stock3,stock4
2472,18.308,48.206,34.248,198.954,19.071
2473,71.808,44.206,23.748,114.954,0.000
2474,55.308,40.206,13.248,30.954,96.000
2475,38.808,36.206,2.748,76.954,62.000
2476,22.308,102.206,0.000,122.954,28.000
2477,75.808,98.206,0.000,38.954,124.000
2478,59.308,94.206,59.500,84.954,90.000
2479,42.808,90.206,49.000,130.954,56.000
2480,26.308,86.206,38.500,176.954,22.000
2481,9.808,82.206,28.000,92.954,58.000
2482,63.308,78.206,17.500,138.954,24.000
2483,46.808,74.206,7.000,184.954,60.000
2484,30.308,70.206,66.500,230.954,26.000
2485,13.808,66.206,56.000,146.954,62.000
2486,67.308,62.206,45.500,192.954,28.000
2487,50.808,58.206,35.000,238.954,64.000
2488,34.308,54.206,24.500,154.954,30.000
2489,17.808,120.206,14.000,70.954,126.000
2490,71.308,116.206,3.500,116.954,92.000
2491,71.982,134.536,36.214,725.037,74.747
2492,55.482,130.536,25.714,641.037,40.747
2493,38.982,126.536,15.214,557.037,76.747
2494,22.482,122.536,74.714,473.037,42.747
2495,75.982,118.536,64.214,389.037,138.747
2496,59.482,114.536,53.714,305.037,104.747
2497,42.982,110.536,43.214,221.037,70.747
2498,26.482,106.536,32.714,137.037,36.747
2499,9.982,102.536,22.214,183.037,72.747
2500,63.482,98.536,11.714,229.037,38.747
2501,46.982,94.536,71.214,145.037,134.747
2502,30.482,90.536,60.714,131.037,100.747
2503,13.982,86.536,50.214,117.037,66.747
2504,67.482,82.536,39.714,163.037,32.747
2505,50.982,78.536,29.214,209.037,68.747
2506,34.482,74.536,18.714,125.037,34.747
2507,17.982,140.536,8.214,41.037,130.747
2508,71.482,136.536,0.000,87.037,96.747
2509,54.982,132.536,59.500,133.037,62.747
2510,38.482,128.536,49.000,179.037,28.747
2511,21.982,124.536,38.500,225.037,64.747
2512,75.482,120.536,28.000,141.037,30.747
2513,58.982,116.536,17.500,187.037,66.747
2514,42.482,112.536,77.000,233.037,32.747
2515,25.982,108.536,66.500,149.037,68.747
2516,9.482,104.536,56.000,195.037,34.747
2517,0.000,100.536,45.500,111.037,130.747
2518,53.500,96.536,35.000,157.037,96.747
2519,37.000,92.536,24.500,203.037,62.747
2520,20.500,88.536,84.000,119.037,28.747
2521,32.383,62.768,34.036,342.398,107.134
2522,15.883,58.768,23.536,258.398,73.134
2523,69.383,54.768,13.036,174.398,39.134
2524,52.883,50.768,2.536,220.398,75.134
2525,36.383,46.768,62.036,136.398,41.134
2526,19.883,42.768,51.536,122.398,137.134
2527,73.383,38.768,41.036,168.398,103.134
2528,56.883,104.768,30.536,214.398,69.134
2529,40.383,100.768,20.036,130.398,35.134
2530,23.883,96.768,9.536,176.398,71.134
2531,77.383,92.768,0.000,222.398,37.134
2532,60.883,88.768,59.500,138.398,133.134
2533,44.383,84.768,49.000,184.398,99.134
2534,27.883,80.768,38.500,230.398,65.134
2535,11.383,76.768,28.000,146.398,31.134
2536,64.883,72.768,17.500,62.398,127.134
2537,48.383,68.768,77.000,108.398,93.134
2538,31.883,64.768,66.500,154.398,59.134
2539,15.383,60.768,56.000,200.398,25.134
2540,68.883,56.768,45.500,116.398,121.134
2541,52.383,52.768,35.000,162.398,87.134
2542,35.883,48.768,24.500,208.398,53.134
2543,19.383,174.768,84.000,124.398,19.134
2544,72.883,170.768,73.500,170.398,0.000
2545,56.383,166.768,63.000,216.398,36.000
2546,39.883,162.768,52.500,132.398,72.000
2547,23.383,158.768,42.000,178.398,38.000
2548,76.883,154.768,31.500,94.398,134.000
2549,60.383,150.768,21.000,140.398,100.000
2550,43.883,146.768,80.500,186.398,66.000
2551,28.009,77.119,71.911,734.902,186.490
2552,11.509,73.119,61.411,650.902,152.490
2553,65.009,69.119,50.911,566.902,118.490
2554,48.509,65.119,40.411,482.902,84.490
2555,32.009,61.119,29.911,398.902,50.490
2556,15.509,57.119,19.411,314.902,16.490
2557,69.009,53.119,8.911,230.902,112.490
2558,52.509,49.119,68.411,146.902,78.490
2559,36.009,45.119,57.911,262.902,44.490
2560,19.509,41.119,47.411,178.902,80.490
2561,73.009,37.119,36.911,224.902,46.490
2562,56.509,33.119,26.411,140.902,142.490
2563,40.009,99.119,15.911,186.902,108.490
2564,23.509,95.119,75.411,232.902,74.490
2565,77.009,91.119,64.911,148.902,40.490
2566,60.509,87.119,54.411,194.902,76.490
2567,44.009,83.119,43.911,240.902,42.490
2568,27.509,79.119,33.411,156.902,78.490
2569,11.009,75.119,22.911,202.902,44.490
2570,64.509,71.119,12.411,118.902,140.490
2571,48.009,67.119,71.911,164.902,106.490
2572,31.509,63.119,61.411,150.902,72.490
2573,15.009,59.119,50.911,196.902,38.490
2574,68.509,55.119,40.411,112.902,134.490
2575,52.009,51.119,29.911,158.902,100.490
2576,35.509,47.119,19.411,204.902,66.490
2577,19.009,173.119,78.911,120.902,32.490
2578,72.509,169.119,68.411,166.902,0.000
2579,56.009,165.119,57.911,212.902,36.000
2580,39.509,161.119,47.411,128.902,72.000
2581,30.237,183.304,91.327,587.356,160.217
2582,13.737,179.304,80.827,503.356,126.217
2583,67.237,175.304,70.327,419.356,92.217
2584,50.737,171.304,59.827,335.356,58.217
2585,34.237,167.304,49.327,251.356,24.217
2586,17.737,163.304,38.827,167.356,60.217
2587,71.237,159.304,28.327,213.356,26.217
2588,54.737,155.304,17.827,129.356,62.217
2589,38.237,151.304,77.327,175.356,28.217
2590,21.737,147.304,66.827,221.356,64.217
2591,75.237,143.304,56.327,137.356,30.217
2592,58.737,139.304,45.827,183.356,66.217
2593,42.237,135.304,35.327,229.356,32.217
2594,25.737,131.304,24.827,145.356,68.217
2595,9.237,127.304,84.327,191.356,34.217
2596,62.737,123.304,73.827,107.356,130.217
2597,46.237,119.304,63.327,153.356,96.217
2598,29.737,115.304,52.827,199.356,62.217
2599,13.237,111.304,42.327,245.356,28.217
2600,66.737,107.304,31.827,161.356,124.217
2601,50.237,103.304,21.327,207.356,90.217
2602,33.737,99.304,80.827,123.356,56.217
2603,17.237,95.304,70.327,169.356,22.217
2604,70.737,91.304,59.827,85.356,118.217
2605,54.237,87.304,49.327,131.356,84.217
2606,37.737,83.304,38.827,177.356,50.217
2607,21.237,79.304,28.327,223.356,16.217
2608,74.737,75.304,17.827,139.356,112.217
2609,58.237,71.304,77.327,185.356,78.217
2610,41.737,67.304,66.827,231.356,44.217
2611,65.793,155.623,76.733,785.641,198.970
2612,49.293,151.623,66.233,701.641,164.970
2613,32.793,147.623,55.733,617.641,130.970
2614,16.293,143.623,45.233,533.641,96.970
2615,69.793,139.623,34.733,449.641,62.970
2616,53.293,135.623,24.233,365.641,28.970
2617,36.793,131.623,83.733,281.641,124.970
2618,20.293,127.623,73.233,197.641,90.970
2619,73.793,123.623,62.733,243.641,56.970
2620,57.293,119.623,52.233,159.641,22.970
2621,40.793,115.623,41.733,205.641,58.970
2622,24.293,111.623,31.233,121.641,24.970
2623,77.793,107.623,20.733,37.641,120.970
2624,61.293,103.623,80.233,83.641,86.970
2625,44.793,99.623,69.733,129.641,52.970
2626,28.293,95.623,59.233,175.641,18.970
2627,11.793,91.623,48.733,221.641,54.970
2628,65.293,87.623,38.233,137.641,20.970
2629,48.793,83.623,27.733,183.641,56.970
2630,32.293,79.623,17.233,229.641,22.970
2631,15.793,75.623,76.733,145.641,118.970
2632,69.293,71.623,66.233,191.641,84.970
2633,52.793,67.623,55.733,237.641,50.970
2634,36.293,63.623,45.233,153.641,16.970
2635,19.793,59.623,34.733,69.641,52.970
2636,73.293,55.623,24.233,115.641,18.970
2637,56.793,51.623,13.733,161.641,54.970
2638,40.293,47.623,73.233,207.641,20.970
2639,23.793,43.623,62.733,123.641,56.970
2640,77.293,39.623,52.233,169.641,22.970
2641,77.901,118.037,83.501,437.278,170.443
2642,61.401,114.037,73.001,353.278,136.443
2643,44.901,110.037,62.501,269.278,102.443
2644,28.401,106.037,52.001,185.278,68.443
2645,11.901,102.037,41.501,231.278,34.443
2646,65.401,98.037,31.001,147.278,130.443
2647,48.901,94.037,20.501,193.278,96.443
2648,32.401,90.037,80.001,239.278,62.443
2649,15.901,86.037,69.501,155.278,28.443
2650,69.401,82.037,59.001,71.278,124.443
2651,52.901,78.037,48.501,117.278,90.443
2652,36.401,74.037,38.001,163.278,56.443
2653,19.901,70.037,27.501,209.278,22.443
2654,73.401,66.037,17.001,125.278,118.443
2655,56.901,62.037,76.501,171.278,84.443
2656,40.401,58.037,66.001,217.278,50.443
2657,23.901,54.037,55.501,133.278,16.443
2658,77.401,50.037,45.001,49.278,112.443
2659,60.901,46.037,34.501,95.278,78.443
2660,44.401,42.037,24.001,211.278,44.443
2661,27.901,38.037,13.501,127.278,80.443
2662,11.401,104.037,3.001,173.278,46.443
2663,64.901,100.037,0.000,89.278,142.443
2664,48.401,96.037,59.500,135.278,108.443
2665,31.901,92.037,49.000,121.278,74.443
2666,15.401,88.037,38.500,167.278,40.443
2667,68.901,84.037,28.000,83.278,136.443
2668,52.401,80.037,17.500,129.278,102.443
2669,35.901,76.037,77.000,175.278,68.443
2670,19.401,72.037,66.500,221.278,34.443
2671,53.950,199.526,70.078,426.636,179.545
2672,37.450,195.526,59.578,342.636,145.545
2673,20.950,191.526,49.078,258.636,111.545
2674,74.450,187.526,38.578,174.636,77.545
2675,57.950,183.526,28.078,220.636,43.545
2676,41.450,179.526,17.578,136.636,79.545
2677,24.950,175.526,77.078,182.636,45.545
2678,78.450,171.526,66.578,228.636,11.545
2679,61.950,167.526,56.078,144.636,47.545
2680,45.450,163.526,45.578,190.636,83.545
2681,28.950,159.526,35.078,236.636,49.545
2682,12.450,155.526,24.578,152.636,85.545
2683,65.950,151.526,14.078,198.636,51.545
2684,49.450,147.526,73.578,244.636,17.545
2685,32.950,143.526,63.078,160.636,53.545
2686,16.450,139.526,52.578,206.636,19.545
2687,69.950,135.526,42.078,122.636,115.545
2688,53.450,131.526,31.578,168.636,81.545
2689,36.950,127.526,21.078,214.636,47.545
2690,20.450,123.526,80.578,130.636,143.545
2691,73.950,119.526,70.078,176.636,109.545
2692,57.450,115.526,59.578,222.636,75.545
2693,40.950,111.526,49.078,138.636,41.545
2694,24.450,107.526,38.578,184.636,77.545
2695,77.950,103.526,28.078,230.636,43.545
2696,61.450,99.526,17.578,146.636,79.545
2697,44.950,95.526,77.078,192.636,45.545
2698,28.450,91.526,66.578,238.636,81.545
2699,11.950,87.526,56.078,154.636,47.545
2700,65.450,83.526,45.578,70.636,143.545
2701,72.767,158.844,50.139,655.459,63.760
2702,56.267,154.844,39.639,571.459,29.760
2703,39.767,150.844,29.139,487.459,65.760
2704,23.267,146.844,18.639,403.459,31.760
2705,76.767,142.844,8.139,319.459,127.760
2706,60.267,138.844,67.639,235.459,93.760
2707,43.767,134.844,57.139,151.459,59.760
2708,27.267,130.844,46.639,197.459,25.760
2709,10.767,126.844,36.139,243.459,61.760
2710,64.267,122.844,25.639,159.459,27.760
2711,47.767,118.844,15.139,205.459,63.760
2712,31.267,114.844,74.639,121.459,29.760
2713,14.767,110.844,64.139,167.459,65.760
2714,68.267,106.844,53.639,213.459,31.760
2715,51.767,102.844,43.139,129.459,67.760
2716,35.267,98.844,32.639,175.459,33.760
2717,18.767,94.844,22.139,91.459,69.760
2718,72.267,90.844,11.639,137.459,35.760
2719,55.767,86.844,1.139,183.459,71.760
2720,39.267,82.844,60.639,229.459,37.760
2721,22.767,78.844,50.139,145.459,73.760
2722,76.267,74.844,39.639,191.459,39.760
2723,59.767,70.844,29.139,237.459,75.760
2724,43.267,66.844,18.639,153.459,41.760
2725,26.767,132.844,8.139,69.459,137.760
2726,10.267,128.844,67.639,115.459,103.760
2727,63.767,124.844,57.139,161.459,69.760
2728,47.267,120.844,46.639,207.459,35.760
2729,30.767,116.844,36.139,123.459,71.760
2730,14.267,112.844,25.639,169.459,37.760
2731,51.552,173.916,84.254,441.472,150.677
2732,35.052,169.916,73.754,357.472,116.677
2733,18.552,165.916,63.254,273.472,82.677
2734,72.052,161.916,52.754,189.472,48.677
2735,55.552,157.916,42.254,235.472,84.677
2736,39.052,153.916,31.754,151.472,50.677
2737,22.552,149.916,21.254,197.472,16.677
2738,76.052,145.916,10.754,113.472,112.677
2739,59.552,141.916,70.254,159.472,78.677
2740,43.052,137.916,59.754,205.472,44.677
2741,26.552,133.916,49.254,121.472,80.677
2742,10.052,129.916,38.754,167.472,46.677
2743,63.552,125.916,28.254,83.472,142.677
2744,47.052,121.916,17.754,129.472,108.677
2745,30.552,117.916,77.254,175.472,74.677
2746,14.052,113.916,66.754,221.472,40.677
2747,67.552,109.916,56.254,137.472,136.677
2748,51.052,105.916,45.754,183.472,102.677
2749,34.552,101.916,35.254,229.472,68.677
2750,18.052,97.916,24.754,145.472,34.677
2751,71.552,93.916,14.254,61.472,130.677
2752,55.052,89.916,73.754,107.472,96.677
2753,38.552,85.916,63.254,153.472,62.677
2754,22.052,81.916,52.754,199.472,28.677
2755,75.552,77.916,42.254,115.472,124.677
2756,59.052,73.916,31.754,161.472,90.677
2757,42.552,69.916,21.254,207.472,56.677
2758,26.052,65.916,80.754,123.472,22.677
2759,9.552,61.916,70.254,169.472,58.677
2760,63.052,57.916,59.754,215.472,24.677
2761,68.569,125.397,55.443,251.665,79.842
2762,52.069,121.397,44.943,167.665,45.842
2763,35.569,117.397,34.443,213.665,81.842
2764,19.069,113.397,23.943,129.665,47.842
2765,72.569,109.397,13.443,45.665,143.842
2766,56.069,105.397,72.943,91.665,109.842
2767,39.569,101.397,62.443,137.665,75.842
2768,23.069,97.397,51.943,183.665,41.842
2769,76.569,93.397,41.443,99.665,137.842
2770,60.069,89.397,30.943,145.665,103.842
2771,43.569,85.397,20.443,191.665,69.842
2772,27.069,81.397,79.943,237.665,35.842
2773,10.569,77.397,69.443,153.665,71.842
2774,64.069,73.397,58.943,199.665,37.842
2775,47.569,69.397,48.443,245.665,73.842
2776,31.069,65.397,37.943,161.665,39.842
2777,14.569,61.397,27.443,77.665,75.842
2778,68.069,57.397,16.943,123.665,41.842
2779,51.569,53.397,6.443,169.665,77.842
2780,35.069,49.397,65.943,215.665,43.842
2781,18.569,45.397,55.443,131.665,79.842
2782,72.069,41.397,44.943,177.665,45.842
2783,55.569,37.397,34.443,163.665,141.842
2784,39.069,103.397,23.943,209.665,107.842
2785,22.569,99.397,83.443,125.665,73.842
2786,76.069,95.397,72.943,171.665,39.842
2787,59.569,91.397,62.443,217.665,75.842
2788,43.069,87.397,51.943,133.665,41.842
2789,26.569,83.397,41.443,179.665,77.842
2790,10.069,79.397,30.943,225.665,43.842
2791,33.919,172.989,76.491,435.543,192.865
2792,17.419,168.989,65.991,351.543,158.865
2793,70.919,164.989,55.491,267.543,124.865
2794,54.419,160.989,44.991,183.543,90.865
2795,37.919,156.989,34.491,229.543,56.865
2796,21.419,152.989,23.991,145.543,22.865
2797,74.919,148.989,13.491,61.543,0.000
2798,58.419,144.989,2.991,107.543,36.000
2799,41.919,140.989,0.000,153.543,72.000
2800,25.419,136.989,59.500,199.543,38.000
2801,8.919,132.989,49.000,245.543,74.000
2802,62.419,128.989,38.500,161.543,40.000
2803,45.919,124.989,28.000,207.543,76.000
2804,29.419,120.989,17.500,123.543,42.000
2805,12.919,116.989,7.000,169.543,78.000
2806,66.419,112.989,0.000,215.543,44.000
2807,49.919,108.989,59.500,131.543,140.000
2808,33.419,104.989,49.000,177.543,106.000
2809,16.919,100.989,38.500,223.543,72.000
2810,70.419,96.989,28.000,139.543,38.000
2811,53.919,92.989,17.500,185.543,74.000
2812,37.419,88.989,77.000,231.543,40.000
2813,20.919,84.989,66.500,147.543,76.000
2814,74.419,80.989,56.000,193.543,42.000
2815,57.919,76.989,45.500,239.543,78.000
2816,41.419,72.989,35.000,155.543,44.000
2817,24.919,68.989,24.500,71.543,80.000
2818,78.419,64.989,14.000,117.543,46.000
2819,61.919,60.989,3.500,163.543,82.000
2820,45.419,56.989,63.000,209.543,48.000
2821,41.538,90.578,47.156,581.530,194.332
2822,25.038,86.578,36.656,497.530,160.332
2823,8.538,82.578,26.156,413.530,126.332
2824,62.038,78.578,15.656,329.530,92.332
2825,45.538,74.578,75.156,245.530,58.332
2826,29.038,70.578,64.656,161.530,24.332
2827,12.538,66.578,54.156,207.530,60.332
2828,66.038,62.578,43.656,123.530,26.332
2829,49.538,58.578,33.156,169.530,62.332
2830,33.038,54.578,22.656,215.530,28.332
2831,16.538,50.578,82.156,131.530,124.332
2832,70.038,46.578,71.656,177.530,90.332
2833,53.538,42.578,61.156,293.530,56.332
2834,37.038,38.578,50.656,279.530,22.332
2835,20.538,34.578,40.156,195.530,58.332
2836,74.038,30.578,29.656,241.530,24.332
2837,57.538,26.578,19.156,157.530,120.332
2838,41.038,92.578,8.656,203.530,86.332
2839,24.538,88.578,68.156,119.530,52.332
2840,78.038,84.578,57.656,165.530,18.332
2841,61.538,80.578,47.156,211.530,54.332
2842,45.038,76.578,36.656,127.530,20.332
2843,28.538,72.578,26.156,43.530,56.332
2844,12.038,68.578,15.656,89.530,22.332
2845,65.538,64.578,5.156,5.530,118.332
2846,49.038,60.578,64.656,51.530,84.332
2847,32.538,56.578,54.156,97.530,50.332
2848,16.038,52.578,43.656,143.530,16.332
2849,69.538,48.578,33.156,59.530,112.332
2850,53.038,114.578,22.656,105.530,78.332
2851,55.760,155.307,70.243,355.473,103.618
2852,39.260,151.307,59.743,271.473,69.618
2853,22.760,147.307,49.243,187.473,35.618
2854,76.260,143.307,38.743,103.473,131.618
2855,59.760,139.307,28.243,149.473,97.618
2856,43.260,135.307,17.743,195.473,63.618
2857,26.760,131.307,77.243,241.473,29.618
2858,10.260,127.307,66.743,157.473,65.618
2859,63.760,123.307,56.243,203.473,31.618
2860,47.260,119.307,45.743,119.473,67.618
2861,30.760,115.307,35.243,165.473,33.618
2862,14.260,111.307,24.743,211.473,69.618
2863,67.760,107.307,14.243,127.473,35.618
2864,51.260,103.307,3.743,173.473,71.618
2865,34.760,99.307,63.243,219.473,37.618
2866,18.260,95.307,52.743,135.473,73.618
2867,71.760,91.307,42.243,181.473,39.618
2868,55.260,87.307,31.743,227.473,75.618
2869,38.760,83.307,21.243,143.473,41.618
2870,22.260,149.307,10.743,59.473,137.618
2871,75.760,145.307,0.243,105.473,103.618
2872,59.260,141.307,59.743,151.473,69.618
2873,42.760,137.307,49.243,197.473,35.618
2874,26.260,133.307,38.743,243.473,71.618
2875,9.760,129.307,28.243,159.473,37.618
2876,63.260,125.307,17.743,75.473,133.618
2877,46.760,121.307,77.243,121.473,99.618
2878,30.260,117.307,66.743,167.473,65.618
2879,13.760,113.307,56.243,213.473,31.618
2880,67.260,109.307,45.743,129.473,127.618
2881,90.966,64.943,53.119,740.705,142.332
2882,74.466,60.943,42.619,656.705,108.332
2883,57.966,56.943,32.119,572.705,74.332
2884,41.466,52.943,21.619,488.705,40.332
2885,24.966,48.943,81.119,404.705,136.332
2886,78.466,44.943,70.619,450.705,102.332
2887,61.966,40.943,60.119,366.705,68.332
2888,45.466,36.943,49.619,352.705,34.332
2889,28.966,32.943,39.119,268.705,130.332
2890,12.466,98.943,28.619,184.705,96.332
2891,65.966,94.943,18.119,230.705,62.332
2892,49.466,90.943,77.619,146.705,28.332
2893,32.966,86.943,67.119,192.705,64.332
2894,16.466,82.943,56.619,238.705,30.332
2895,69.966,78.943,46.119,154.705,126.332
2896,53.466,74.943,35.619,200.705,92.332
2897,36.966,70.943,25.119,116.705,58.332
2898,20.466,66.943,14.619,162.705,24.332
2899,73.966,62.943,4.119,78.705,120.332
2900,57.466,58.943,63.619,124.705,86.332
2901,40.966,54.943,53.119,170.705,52.332
2902,24.466,50.943,42.619,216.705,18.332
2903,77.966,46.943,32.119,132.705,114.332
2904,61.466,112.943,21.619,178.705,80.332
2905,44.966,108.943,81.119,224.705,46.332
2906,28.466,104.943,70.619,140.705,82.332
2907,11.966,100.943,60.119,186.705,48.332
2908,0.000,96.943,49.619,102.705,144.332
2909,53.500,92.943,39.119,148.705,110.332
2910,37.000,88.943,28.619,194.705,76.332
2911,93.411,100.429,48.737,400.815,81.159
2912,76.911,96.429,38.237,316.815,47.159
2913,60.411,92.429,27.737,232.815,83.159
2914,43.911,88.429,17.237,148.815,49.159
2915,27.411,154.429,6.737,64.815,145.159
2916,10.911,150.429,66.237,110.815,111.159
2917,64.411,146.429,55.737,156.815,77.159
2918,47.911,142.429,45.237,202.815,43.159
2919,31.411,138.429,34.737,118.815,79.159
2920,14.911,134.429,24.237,164.815,45.159
2921,68.411,130.429,13.737,80.815,141.159
2922,51.911,126.429,73.237,126.815,107.159
2923,35.411,122.429,62.737,172.815,73.159
2924,18.911,118.429,52.237,218.815,39.159
2925,72.411,114.429,41.737,134.815,135.159
2926,55.911,110.429,31.237,180.815,101.159
2927,39.411,106.429,20.737,226.815,67.159
2928,22.911,102.429,80.237,142.815,33.159
2929,76.411,98.429,69.737,58.815,129.159
2930,59.911,94.429,59.237,104.815,95.159
2931,43.411,90.429,48.737,150.815,61.159
2932,26.911,86.429,38.237,196.815,27.159
2933,10.411,82.429,27.737,112.815,63.159
2934,63.911,78.429,17.237,158.815,29.159
2935,47.411,74.429,6.737,204.815,65.159
2936,30.911,70.429,66.237,120.815,31.159
2937,14.411,66.429,55.737,166.815,67.159
2938,67.911,62.429,45.237,212.815,33.159
2939,51.411,58.429,34.737,128.815,69.159
2940,34.911,54.429,24.237,174.815,35.159
2941,89.317,192.476,84.168,559.967,154.609
2942,72.817,188.476,73.668,475.967,120.609
2943,56.317,184.476,63.168,391.967,86.609
2944,39.817,180.476,52.668,307.967,52.609
2945,23.317,176.476,42.168,223.967,18.609
2946,76.817,172.476,31.668,139.967,114.609
2947,60.317,168.476,21.168,185.967,80.609
2948,43.817,164.476,80.668,231.967,46.609
2949,27.317,160.476,70.168,147.967,82.609
2950,10.817,156.476,59.668,193.967,48.609
2951,64.317,152.476,49.168,109.967,144.609
2952,47.817,148.476,38.668,155.967,110.609
2953,31.317,144.476,28.168,201.967,76.609
2954,14.817,140.476,17.668,117.967,42.609
2955,68.317,136.476,7.168,33.967,138.609
2956,51.817,132.476,66.668,79.967,104.609
2957,35.317,128.476,56.168,125.967,70.609
2958,18.817,124.476,45.668,171.967,36.609
2959,72.317,120.476,35.168,87.967,132.609
2960,55.817,116.476,24.668,133.967,98.609
2961,39.317,112.476,84.168,179.967,64.609
2962,22.817,108.476,73.668,225.967,30.609
2963,76.317,104.476,63.168,141.967,126.609
2964,59.817,100.476,52.668,187.967,92.609
2965,43.317,96.476,42.168,233.967,58.609
2966,26.817,92.476,31.668,149.967,24.609
2967,10.317,88.476,21.168,65.967,60.609
2968,63.817,84.476,10.668,111.967,26.609
2969,47.317,80.476,0.168,157.967,62.609
2970,30.817,76.476,59.668,203.967,28.609
2971,70.529,134.135,92.813,685.384,153.748
2972,54.029,130.135,82.313,601.384,119.748
2973,37.529,126.135,71.813,517.384,85.748
2974,21.029,122.135,61.313,433.384,51.748
2975,74.529,118.135,50.813,349.384,17.748
2976,58.029,114.135,40.313,265.384,53.748
2977,41.529,110.135,29.813,181.384,19.748
2978,25.029,106.135,19.313,227.384,55.748
2979,8.529,102.135,78.813,143.384,21.748
2980,62.029,98.135,68.313,59.384,117.748
2981,45.529,94.135,57.813,105.384,83.748
2982,29.029,90.135,47.313,151.384,49.748
2983,12.529,86.135,36.813,67.384,85.748
2984,66.029,82.135,26.313,113.384,51.748
2985,49.529,78.135,15.813,159.384,17.748
2986,33.029,144.135,5.313,75.384,113.748
2987,16.529,140.135,64.813,121.384,79.748
2988,70.029,136.135,54.313,167.384,45.748
2989,53.529,132.135,43.813,213.384,81.748
2990,37.029,128.135,33.313,129.384,47.748
2991,20.529,124.135,22.813,175.384,83.748
2992,74.029,120.135,12.313,221.384,49.748
2993,57.529,116.135,71.813,137.384,145.748
2994,41.029,112.135,61.313,183.384,111.748
2995,24.529,108.135,50.813,229.384,77.748
2996,78.029,104.135,40.313,145.384,43.748
2997,61.529,100.135,29.813,191.384,79.748
2998,45.029,96.135,19.313,237.384,45.748
2999,28.529,92.135,78.813,153.384,141.748
3000,12.029,88.135,68.313,139.384,107.748
